    1  0.260377E-003  0.242215E-005
    2  0.234858E+001  0.741508E-001
    3  0.452075E+000  0.455102E-001
    4  0.106871E-001  0.102577E-002
    5 -0.119573E-001  0.732034E-003
    6  0.968870E-002  0.949073E-003
    7  0.100359E-001  0.935150E-003
    8  0.372498E+000  0.167455E-001
    9  0.118287E+001  0.806566E-002
   10  0.678764E+000  0.540245E+000
   11  0.160791E+001  0.242125E+000
   12 -0.179228E-002  0.326212E+000
   13 -0.116949E-002  0.390038E+000
   14  0.133387E+001  0.330975E+000
   15  0.149357E+001  0.277306E+000
   16 -0.107799E-002  0.748840E+000
   17 -0.646605E+000  0.198666E+000
   18  0.481291E-003  0.245661E+000
    1  0.586680E-011 -0.156556E-007 -0.161137E-007 -0.419183E-010 -0.881226E-011  0.854905E-010  0.165812E-010  0.160319E-008  0.100513E-009  0.608859E-007 -0.281826E-007 -0.287160E-010 -0.220725E-010  0.361594E-007 -0.250318E-007 -0.609146E-010 -0.877726E-008 -0.100938E-010
    2 -0.156556E-007  0.549834E-002  0.336271E-002  0.165072E-004  0.297909E-005 -0.185046E-004 -0.174265E-004 -0.284803E-003  0.494895E-005 -0.104741E-001  0.511910E-002  0.218367E-005  0.153067E-005 -0.619085E-002  0.518042E-002  0.430848E-005  0.419399E-002  0.873624E-006
    3 -0.161137E-007  0.336271E-002  0.207118E-002  0.942266E-005  0.192217E-005 -0.109512E-004 -0.102514E-004 -0.164466E-003  0.233515E-005 -0.607485E-002  0.298420E-002  0.139505E-005  0.975265E-006 -0.364307E-002  0.302026E-002  0.273150E-005  0.237888E-002  0.572681E-006
    4 -0.419183E-010  0.165072E-004  0.942266E-005  0.105221E-005  0.128609E-007 -0.137932E-007 -0.523070E-008 -0.540828E-005 -0.279709E-006 -0.205961E-003  0.103444E-003  0.122439E-006  0.879763E-007 -0.163067E-003  0.130075E-003  0.219117E-006  0.494043E-004  0.458993E-007
    5 -0.881226E-011  0.297909E-005  0.192217E-005  0.128609E-007  0.535873E-006  0.326790E-008  0.393218E-008 -0.877231E-006 -0.702956E-007 -0.343668E-004  0.163128E-004  0.210244E-007  0.153641E-007 -0.229857E-004  0.182765E-004  0.366934E-007  0.530968E-005  0.562904E-008
    6  0.854905E-010 -0.185046E-004 -0.109512E-004 -0.137932E-007  0.326790E-008  0.900739E-006  0.835633E-006  0.583968E-005  0.335685E-006  0.223232E-003 -0.111302E-003 -0.130522E-006 -0.945085E-007  0.168865E-003 -0.135919E-003 -0.234495E-006 -0.494809E-004 -0.456801E-007
    7  0.165812E-010 -0.174265E-004 -0.102514E-004 -0.523070E-008  0.393218E-008  0.835633E-006  0.874506E-006  0.561539E-005  0.332856E-006  0.215313E-003 -0.107653E-003 -0.128969E-006 -0.929873E-007  0.164438E-003 -0.131985E-003 -0.230835E-006 -0.463730E-004 -0.464559E-007
    8  0.160319E-008 -0.284803E-003 -0.164466E-003 -0.540828E-005 -0.877231E-006  0.583968E-005  0.561539E-005  0.280411E-003  0.273527E-004  0.896468E-002 -0.395032E-002 -0.561931E-005 -0.434241E-005  0.503554E-002 -0.382860E-002 -0.948588E-005 -0.690465E-003 -0.426666E-007
    9  0.100513E-009  0.494895E-005  0.233515E-005 -0.279709E-006 -0.702956E-007  0.335685E-006  0.332856E-006  0.273527E-004  0.650548E-004  0.106127E-002 -0.492275E-003 -0.888476E-006 -0.886717E-006  0.750219E-003 -0.496758E-003 -0.455931E-005  0.585244E-003 -0.949946E-006
   10  0.608859E-007 -0.104741E-001 -0.607485E-002 -0.205961E-003 -0.343668E-004  0.223232E-003  0.215313E-003  0.896468E-002  0.106127E-002  0.291865E+000 -0.130205E+000 -0.241073E-003 -0.167719E-003  0.166654E+000 -0.125144E+000 -0.331664E-003 -0.198003E-001  0.198937E-005
   11 -0.281826E-007  0.511910E-002  0.298420E-002  0.103444E-003  0.163128E-004 -0.111302E-003 -0.107653E-003 -0.395032E-002 -0.492275E-003 -0.130205E+000  0.586246E-001  0.175638E-003  0.950566E-004 -0.757288E-001  0.565775E-001  0.158782E-003  0.855169E-002 -0.310163E-005
   12 -0.287160E-010  0.218367E-005  0.139505E-005  0.122439E-006  0.210244E-007 -0.130522E-006 -0.128969E-006 -0.561931E-005 -0.888476E-006 -0.241073E-003  0.175638E-003  0.106414E+000  0.280417E-007  0.366726E-004 -0.869454E-005  0.107116E-006 -0.232192E-004 -0.920970E-008
   13 -0.220725E-010  0.153067E-005  0.975265E-006  0.879763E-007  0.153641E-007 -0.945085E-007 -0.929873E-007 -0.434241E-005 -0.886717E-006 -0.167719E-003  0.950566E-004  0.280417E-007  0.152130E+000  0.115686E-003 -0.305543E-004  0.963799E-007 -0.236197E-004 -0.306624E-008
   14  0.361594E-007 -0.619085E-002 -0.364307E-002 -0.163067E-003 -0.229857E-004  0.168865E-003  0.164438E-003  0.503554E-002  0.750219E-003  0.166654E+000 -0.757288E-001  0.366726E-004  0.115686E-003  0.109545E+000 -0.881968E-001 -0.391559E-003 -0.221647E-001  0.888088E-005
   15 -0.250318E-007  0.518042E-002  0.302026E-002  0.130075E-003  0.182765E-004 -0.135919E-003 -0.131985E-003 -0.382860E-002 -0.496758E-003 -0.125144E+000  0.565775E-001 -0.869454E-005 -0.305543E-004 -0.881968E-001  0.768984E-001  0.570919E-003  0.306395E-001 -0.206431E-005
   16 -0.609146E-010  0.430848E-005  0.273150E-005  0.219117E-006  0.366934E-007 -0.234495E-006 -0.230835E-006 -0.948588E-005 -0.455931E-005 -0.331664E-003  0.158782E-003  0.107116E-006  0.963799E-007 -0.391559E-003  0.570919E-003  0.560762E+000 -0.349938E-003 -0.404444E-007
   17 -0.877726E-008  0.419399E-002  0.237888E-002  0.494043E-004  0.530968E-005 -0.494809E-004 -0.463730E-004 -0.690465E-003  0.585244E-003 -0.198003E-001  0.855169E-002 -0.232192E-004 -0.236197E-004 -0.221647E-001  0.306395E-001 -0.349938E-003  0.394683E-001  0.435987E-004
   18 -0.100938E-010  0.873624E-006  0.572681E-006  0.458993E-007  0.562904E-008 -0.456801E-007 -0.464559E-007 -0.426666E-007 -0.949946E-006  0.198937E-005 -0.310163E-005 -0.920970E-008 -0.306624E-008  0.888088E-005 -0.206431E-005 -0.404444E-007  0.435987E-004  0.603491E-001
    1  0.111868E+014 -0.340106E+010  0.541268E+010 -0.877017E+010 -0.108722E+010 -0.787851E+010 -0.815814E+010  0.392973E+011 -0.159520E+011 -0.562242E+010 -0.134499E+011  0.143755E+008  0.869899E+007 -0.892587E+010 -0.876034E+010  0.547153E+007  0.283509E+010 -0.176929E+007
    2 -0.340106E+010  0.108186E+007 -0.171860E+007  0.255768E+007  0.243268E+006  0.239072E+007  0.256645E+007 -0.113839E+008  0.488444E+007  0.166086E+007  0.400494E+007 -0.430380E+004 -0.261411E+004  0.268991E+007  0.264629E+007 -0.165597E+004 -0.859225E+006  0.537231E+003
    3  0.541268E+010 -0.171860E+007  0.273427E+007 -0.390975E+007 -0.458141E+006 -0.383879E+007 -0.411785E+007  0.184741E+008 -0.767076E+007 -0.266425E+007 -0.638916E+007  0.683737E+004  0.414144E+004 -0.425441E+007 -0.418156E+007  0.261503E+004  0.135603E+007 -0.848061E+003
    4 -0.877017E+010  0.255768E+007 -0.390975E+007  0.240557E+008  0.000000E+000  0.000000E+000  0.000000E+000 -0.211905E+008  0.174594E+008  0.395605E+007  0.107802E+008 -0.127882E+005 -0.828225E+004  0.880738E+007  0.876049E+007 -0.552146E+004 -0.290373E+007  0.176515E+004
    5 -0.108722E+010  0.243268E+006 -0.458141E+006  0.000000E+000  0.409969E+007  0.000000E+000  0.000000E+000 -0.125276E+008 -0.574975E+006  0.104659E+007  0.170799E+007 -0.124076E+004 -0.525667E+003  0.396369E+006  0.299877E+006 -0.150269E+003 -0.648948E+005  0.344465E+002
    6 -0.787851E+010  0.239072E+007 -0.383879E+007  0.000000E+000  0.000000E+000  0.189753E+008  0.000000E+000 -0.295573E+008  0.108170E+008  0.420214E+007  0.988160E+007 -0.102960E+005 -0.609692E+004  0.618050E+007  0.604644E+007 -0.376462E+004 -0.193414E+007  0.122819E+004
    7 -0.815814E+010  0.256645E+007 -0.411785E+007  0.000000E+000  0.000000E+000  0.000000E+000  0.200959E+008 -0.310328E+008  0.115005E+008  0.441963E+007  0.103994E+008 -0.108447E+005 -0.642877E+004  0.652472E+007  0.639116E+007 -0.398431E+004 -0.204956E+007  0.130303E+004
    8  0.392973E+011 -0.113839E+008  0.184741E+008 -0.211905E+008 -0.125276E+008 -0.295573E+008 -0.310328E+008  0.186724E+009 -0.481835E+008 -0.232700E+008 -0.518288E+008  0.523916E+005  0.304977E+005 -0.305259E+008 -0.295036E+008  0.182277E+005  0.935784E+007 -0.583354E+004
    9 -0.159520E+011  0.488444E+007 -0.767076E+007  0.174594E+008 -0.574975E+006  0.108170E+008  0.115005E+008 -0.481835E+008  0.266065E+008  0.777645E+007  0.196201E+008 -0.217803E+005 -0.135010E+005  0.140457E+008  0.138853E+008 -0.871281E+004 -0.453383E+007  0.282344E+004
   10 -0.562242E+010  0.166086E+007 -0.266425E+007  0.395605E+007  0.104659E+007  0.420214E+007  0.441963E+007 -0.232700E+008  0.777645E+007  0.312650E+007  0.725267E+007 -0.757146E+004 -0.450773E+004  0.457691E+007  0.446212E+007 -0.277325E+004 -0.143085E+007  0.892219E+003
   11 -0.134499E+011  0.400494E+007 -0.638916E+007  0.107802E+008  0.170799E+007  0.988160E+007  0.103994E+008 -0.518288E+008  0.196201E+008  0.725267E+007  0.171733E+008 -0.182121E+005 -0.109587E+005  0.111998E+008  0.109600E+008 -0.682932E+004 -0.353155E+007  0.220135E+004
   12  0.143755E+008 -0.430380E+004  0.683737E+004 -0.127882E+005 -0.124076E+004 -0.102960E+005 -0.108447E+005  0.523916E+005 -0.217803E+005 -0.757146E+004 -0.182121E+005  0.289427E+002  0.118552E+002 -0.121742E+005 -0.119453E+005  0.745679E+001  0.386260E+004 -0.240626E+001
   13  0.869899E+007 -0.261411E+004  0.414144E+004 -0.828225E+004 -0.525667E+003 -0.609692E+004 -0.642877E+004  0.304977E+005 -0.135010E+005 -0.450773E+004 -0.109587E+005  0.118552E+002  0.138021E+002 -0.744664E+004 -0.731920E+004  0.457438E+001  0.237220E+004 -0.147710E+001
   14 -0.892587E+010  0.268991E+007 -0.425441E+007  0.880738E+007  0.396369E+006  0.618050E+007  0.652472E+007 -0.305259E+008  0.140457E+008  0.457691E+007  0.111998E+008 -0.121742E+005 -0.744664E+004  0.768545E+007  0.756187E+007 -0.472948E+004 -0.245429E+007  0.152791E+004
   15 -0.876034E+010  0.264629E+007 -0.418156E+007  0.876049E+007  0.299877E+006  0.604644E+007  0.639116E+007 -0.295036E+008  0.138853E+008  0.446212E+007  0.109600E+008 -0.119453E+005 -0.731920E+004  0.756187E+007  0.744503E+007 -0.465848E+004 -0.241833E+007  0.150559E+004
   16  0.547153E+007 -0.165597E+004  0.261503E+004 -0.552146E+004 -0.150269E+003 -0.376462E+004 -0.398431E+004  0.182277E+005 -0.871281E+004 -0.277325E+004 -0.682932E+004  0.745679E+001  0.457438E+001 -0.472948E+004 -0.465848E+004  0.469912E+001  0.151409E+004 -0.942666E+000
   17  0.283509E+010 -0.859225E+006  0.135603E+007 -0.290373E+007 -0.648948E+005 -0.193414E+007 -0.204956E+007  0.935784E+007 -0.453383E+007 -0.143085E+007 -0.353155E+007  0.386260E+004  0.237220E+004 -0.245429E+007 -0.241833E+007  0.151409E+004  0.786441E+006 -0.489578E+003
