    1  0.408852E-007  0.905830E-007
    2 -0.879837E+001  0.261479E+001
    3  0.512540E-002  0.273159E-002
    4 -0.110208E-001  0.935894E-003
    5  0.876290E-002  0.104588E-002
    6  0.106235E-001  0.921074E-003
    7  0.367820E+000  0.684579E-002
    8  0.114092E+001  0.151261E-001
    9 -0.351201E-005  0.362694E+000
   10  0.158596E+001  0.204428E+000
   11  0.833636E+000  0.702731E+000
   12 -0.227048E-003  0.268889E+001
   13  0.116920E+001  0.947476E+000
   14  0.145251E+001  0.978951E+000
   15  0.134045E+001  0.529273E+000
   16 -0.672084E-004  0.798607E+000
   17  0.731903E-004  0.602289E+000
    1  0.820529E-014  0.236750E-006  0.447976E-011 -0.542564E-013 -0.783669E-013  0.344630E-013 -0.141479E-010  0.462910E-010 -0.635779E-014 -0.327226E-009  0.376196E-008 -0.941065E-012 -0.619491E-008  0.738187E-008 -0.637228E-008 -0.403365E-012  0.299745E-011
    2  0.236750E-006  0.683713E+001  0.126981E-003 -0.600480E-006 -0.241598E-005 -0.101880E-006 -0.385439E-003  0.145361E-002 -0.182999E-006 -0.666996E-002  0.975689E-001 -0.203558E-004 -0.163002E+000  0.195268E+000 -0.175259E+000 -0.151561E-004  0.947286E-004
    3  0.447976E-011  0.126981E-003  0.746159E-005 -0.155548E-006  0.977186E-006  0.886946E-006  0.487162E-005 -0.390994E-005  0.329518E-008 -0.953932E-004  0.689648E-003  0.149862E-006 -0.100678E-002  0.685032E-003 -0.164480E-003  0.101415E-006 -0.162725E-006
    4 -0.542564E-013 -0.600480E-006 -0.155548E-006  0.875898E-006  0.145479E-007  0.131113E-007  0.314251E-007 -0.120527E-007  0.401087E-010 -0.486698E-005  0.156892E-004  0.353229E-008 -0.137589E-004  0.101258E-004 -0.243521E-005  0.457873E-009 -0.565632E-009
    5 -0.783669E-013 -0.241598E-005  0.977186E-006  0.145479E-007  0.109387E-005  0.728681E-006 -0.770025E-007  0.574318E-007 -0.701913E-010  0.556934E-005 -0.248885E-004 -0.438848E-008  0.255255E-004 -0.195385E-004  0.421662E-005 -0.162461E-008  0.248469E-008
    6  0.344630E-013 -0.101880E-006  0.886946E-006  0.131113E-007  0.728681E-006  0.848377E-006 -0.750687E-007  0.456084E-007 -0.641735E-010  0.449654E-005 -0.203538E-004 -0.455333E-008  0.206867E-004 -0.155508E-004  0.296476E-005 -0.124380E-008  0.186634E-008
    7 -0.141479E-010 -0.385439E-003  0.487162E-005  0.314251E-007 -0.770025E-007 -0.750687E-007  0.468649E-004 -0.887014E-005 -0.923087E-008  0.119675E-002 -0.336573E-002 -0.147317E-005  0.300831E-002 -0.234390E-002  0.812248E-003  0.128571E-006 -0.214591E-006
    8  0.462910E-010  0.145361E-002 -0.390994E-005 -0.120527E-007  0.574318E-007  0.456084E-007 -0.887014E-005  0.228799E-003 -0.367795E-008 -0.198076E-004  0.115250E-002 -0.233187E-005 -0.485497E-002  0.754616E-002 -0.557809E-002  0.472936E-007  0.604413E-006
    9 -0.635779E-014 -0.182999E-006  0.329518E-008  0.401087E-010 -0.701913E-010 -0.641735E-010 -0.923087E-008 -0.367795E-008  0.131547E+000  0.717497E-006 -0.133919E-005 -0.322975E-009  0.869442E-006 -0.726905E-006  0.325681E-006  0.344853E-010 -0.707443E-010
   10 -0.327226E-009 -0.666996E-002 -0.953932E-004 -0.486698E-005  0.556934E-005  0.449654E-005  0.119675E-002 -0.198076E-004  0.717497E-006  0.417907E-001 -0.137590E+000 -0.146651E-003  0.143526E+000 -0.112196E+000  0.383775E-001  0.700817E-005 -0.101040E-004
