    1  0.710638E-003  0.334685E-003
    2  0.473243E+001  0.755598E+000
    3  0.163909E-001  0.198276E-002
    4 -0.189638E-001  0.143163E-002
    5  0.138150E-001  0.157504E-002
    6  0.171992E-001  0.155824E-002
    7  0.120009E+001  0.691672E-003
    8  0.363525E+000  0.323633E-001
    9  0.112899E+001  0.123298E-001
   10  0.517345E+000  0.320070E+000
   11  0.527118E+000  0.336947E+000
   12  0.105669E+001  0.278317E+000
   13  0.106198E+001  0.384542E+000
   14  0.105222E+001  0.427509E+000
   15  0.107123E+001  0.498228E+000
   16  0.186784E+001  0.211601E+000
   17  0.166250E-001  0.580535E+000
   18  0.381300E-001  0.549756E+000
    1  0.112014E-006  0.252766E-003  0.313274E-007  0.571431E-008 -0.266675E-007 -0.261696E-007 -0.288908E-007 -0.226051E-006 -0.706533E-007  0.253249E-006  0.342293E-006  0.213950E-005  0.116954E-005 -0.187236E-005 -0.254658E-005 -0.139955E-005 -0.820289E-007 -0.895231E-006
    2  0.252766E-003  0.570928E+000  0.773458E-004  0.106505E-004 -0.611414E-004 -0.599096E-004 -0.767334E-004 -0.472409E-003 -0.166393E-003  0.401112E-003  0.842088E-003  0.526533E-002  0.299979E-002 -0.425665E-002 -0.593032E-002 -0.348880E-002 -0.194614E-003 -0.209840E-002
    3  0.313274E-007  0.773458E-004  0.393134E-005 -0.583053E-007  0.696350E-006  0.693672E-006  0.751715E-008  0.116098E-004 -0.583672E-005  0.142776E-004  0.766339E-004  0.855743E-004 -0.179318E-005 -0.839959E-004 -0.714952E-004  0.578637E-004 -0.489041E-005 -0.471981E-004
    4  0.571431E-008  0.106505E-004 -0.583053E-007  0.204957E-005  0.823797E-007  0.816790E-007  0.166238E-008  0.104863E-005 -0.506752E-006 -0.106865E-005  0.367795E-005  0.572327E-005  0.157533E-005 -0.541394E-005 -0.574187E-005  0.640491E-005 -0.419849E-006 -0.418418E-005
    5 -0.266675E-007 -0.611414E-004  0.696350E-006  0.823797E-007  0.248075E-005  0.238762E-005 -0.108763E-007 -0.840098E-005  0.419009E-005 -0.799354E-005 -0.512306E-004 -0.606371E-004 -0.304689E-005  0.558979E-004  0.488291E-004 -0.456000E-004  0.347615E-005  0.339296E-004
    6 -0.261696E-007 -0.599096E-004  0.693672E-006  0.816790E-007  0.238762E-005  0.242812E-005 -0.558765E-008 -0.833854E-005  0.412252E-005 -0.844498E-005 -0.510057E-004 -0.596342E-004 -0.263588E-005  0.551663E-004  0.482222E-004 -0.453411E-004  0.341296E-005  0.333395E-004
    7 -0.288908E-007 -0.767334E-004  0.751715E-008  0.166238E-008 -0.108763E-007 -0.558765E-008  0.478410E-006  0.225467E-007  0.458273E-007  0.470222E-006 -0.783236E-007 -0.822796E-006 -0.242947E-006  0.890168E-006  0.886568E-006  0.246662E-006  0.476995E-007  0.488581E-006
    8 -0.226051E-006 -0.472409E-003  0.116098E-004  0.104863E-005 -0.840098E-005 -0.833854E-005  0.225467E-007  0.104738E-002 -0.128421E-004  0.925592E-002  0.131512E-002 -0.687745E-003  0.167046E-002  0.262848E-002  0.138850E-002 -0.270795E-002 -0.193999E-004  0.215915E-003
    9 -0.706533E-007 -0.166393E-003 -0.583672E-005 -0.506752E-006  0.419009E-005  0.412252E-005  0.458273E-007 -0.128421E-004  0.152025E-003 -0.338391E-003  0.478194E-003  0.429599E-003 -0.562071E-003 -0.161620E-003  0.203762E-002 -0.144771E-002 -0.164245E-003 -0.368844E-003
   10  0.253249E-006  0.401112E-003  0.142776E-004 -0.106865E-005 -0.799354E-005 -0.844498E-005  0.470222E-006  0.925592E-002 -0.338391E-003  0.102445E+000 -0.259400E-001 -0.538069E-002  0.275155E-001  0.200152E-001  0.326562E-002 -0.182691E-001 -0.433907E-003 -0.100713E-002
   11  0.342293E-006  0.842088E-003  0.766339E-004  0.367795E-005 -0.512306E-004 -0.510057E-004 -0.783236E-007  0.131512E-002  0.478194E-003 -0.259400E-001  0.113534E+000 -0.523977E-001  0.161112E-003  0.235563E-001  0.110017E-001 -0.127431E-001  0.270069E-003  0.365117E-002
   12  0.213950E-005  0.526533E-002  0.855743E-004  0.572327E-005 -0.606371E-004 -0.596342E-004 -0.822796E-006 -0.687745E-003  0.429599E-003 -0.538069E-002 -0.523977E-001  0.774603E-001 -0.697025E-001  0.200406E-002  0.278887E-001 -0.872520E-002  0.115898E-004  0.293065E-002
   13  0.116954E-005  0.299979E-002 -0.179318E-005  0.157533E-005 -0.304689E-005 -0.263588E-005 -0.242947E-006  0.167046E-002 -0.562071E-003  0.275155E-001  0.161112E-003 -0.697025E-001  0.147873E+000 -0.884204E-001 -0.165164E-001  0.132771E-001 -0.596960E-003 -0.384016E-002
   14 -0.187236E-005 -0.425665E-002 -0.839959E-004 -0.541394E-005  0.558979E-004  0.551663E-004  0.890168E-006  0.262848E-002 -0.161620E-003  0.200152E-001  0.235563E-001  0.200406E-002 -0.884204E-001  0.182764E+000 -0.124350E+000  0.131821E-001  0.152814E-003 -0.357081E-002
   15 -0.254658E-005 -0.593032E-002 -0.714952E-004 -0.574187E-005  0.488291E-004  0.482222E-004  0.886568E-006  0.138850E-002  0.203762E-002  0.326562E-002  0.110017E-001  0.278887E-001 -0.165164E-001 -0.124350E+000  0.248231E+000 -0.852183E-001  0.116758E-002  0.729286E-002
   16 -0.139955E-005 -0.348880E-002  0.578637E-004  0.640491E-005 -0.456000E-004 -0.453411E-004  0.246662E-006 -0.270795E-002 -0.144771E-002 -0.182691E-001 -0.127431E-001 -0.872520E-002  0.132771E-001  0.131821E-001 -0.852183E-001  0.447749E-001 -0.283330E-002 -0.596005E-002
   17 -0.820289E-007 -0.194614E-003 -0.489041E-005 -0.419849E-006  0.347615E-005  0.341296E-005  0.476995E-007 -0.193999E-004 -0.164245E-003 -0.433907E-003  0.270069E-003  0.115898E-004 -0.596960E-003  0.152814E-003  0.116758E-002 -0.283330E-002  0.337021E+000 -0.134601E-002
   18 -0.895231E-006 -0.209840E-002 -0.471981E-004 -0.418418E-005  0.339296E-004  0.333395E-004  0.488581E-006  0.215915E-003 -0.368844E-003 -0.100713E-002  0.365117E-002  0.293065E-002 -0.384016E-002 -0.357081E-002  0.729286E-002 -0.596005E-002 -0.134601E-002  0.302232E+000
    1  0.180007E+012 -0.804137E+008 -0.204918E+009 -0.157575E+008 -0.100173E+010 -0.103400E+010 -0.963357E+009  0.444879E+010 -0.784680E+009 -0.368761E+009 -0.383360E+009 -0.730607E+009 -0.673850E+009 -0.597966E+009 -0.533933E+009 -0.803035E+009 -0.612541E+007 -0.120844E+008
    2 -0.804137E+008  0.359369E+005  0.954436E+005  0.609720E+004  0.446206E+006  0.460466E+006  0.431211E+006 -0.198280E+007  0.352638E+006  0.164262E+006  0.170969E+006  0.326163E+006  0.301058E+006  0.267293E+006  0.238739E+006  0.359115E+006  0.273984E+004  0.540731E+004
    3 -0.204918E+009  0.954436E+005  0.353543E+007  0.000000E+000  0.000000E+000  0.000000E+000  0.811775E+006 -0.496804E+007  0.193524E+007  0.375055E+006  0.446254E+006  0.967608E+006  0.983941E+006  0.927471E+006  0.849237E+006  0.128213E+007  0.100495E+005  0.212898E+005
    4 -0.157575E+008  0.609720E+004  0.000000E+000  0.610216E+006  0.000000E+000  0.000000E+000  0.358886E+005 -0.636430E+006 -0.825216E+005  0.588142E+005  0.440306E+005  0.604697E+005  0.409855E+005  0.277054E+005  0.195520E+005  0.239991E+005  0.157146E+003  0.285983E+003
    5 -0.100173E+010  0.446206E+006  0.000000E+000  0.000000E+000  0.145267E+008  0.000000E+000  0.460841E+007 -0.291428E+008  0.463688E+007  0.242952E+007  0.250517E+007  0.472656E+007  0.431946E+007  0.380768E+007  0.338867E+007  0.509114E+007  0.386909E+005  0.756423E+005
    6 -0.103400E+010  0.460466E+006  0.000000E+000  0.000000E+000  0.000000E+000  0.155569E+008  0.439067E+007 -0.309740E+008  0.490961E+007  0.258312E+007  0.266143E+007  0.501828E+007  0.458411E+007  0.403990E+007  0.359478E+007  0.540047E+007  0.410419E+005  0.802406E+005
    7 -0.963357E+009  0.431211E+006  0.811775E+006  0.358886E+005  0.460841E+007  0.439067E+007  0.835149E+007 -0.190271E+008  0.359011E+007  0.157310E+007  0.164973E+007  0.316492E+007  0.293377E+007  0.261353E+007  0.234103E+007  0.352997E+007  0.269720E+005  0.532472E+005
    8  0.444879E+010 -0.198280E+007 -0.496804E+007 -0.636430E+006 -0.291428E+008 -0.309740E+008 -0.190271E+008  0.132177E+009 -0.217087E+008 -0.109927E+008 -0.113322E+008 -0.214425E+008 -0.196643E+008 -0.173766E+008 -0.154711E+008 -0.232229E+008 -0.176800E+006 -0.347969E+006
    9 -0.784680E+009  0.352638E+006  0.193524E+007 -0.825216E+005  0.463688E+007  0.490961E+007  0.359011E+007 -0.217087E+008  0.427905E+007  0.178323E+007  0.188540E+007  0.364686E+007  0.340147E+007  0.304008E+007  0.272378E+007  0.410109E+007  0.313744E+005  0.623170E+005
   10 -0.368761E+009  0.164262E+006  0.375055E+006  0.588142E+005  0.242952E+007  0.258312E+007  0.157310E+007 -0.109927E+008  0.178323E+007  0.914973E+006  0.941709E+006  0.177930E+007  0.162989E+007  0.143917E+007  0.128083E+007  0.192226E+007  0.146299E+005  0.287748E+005
   11 -0.383360E+009  0.170969E+006  0.446254E+006  0.440306E+005  0.250517E+007  0.266143E+007  0.164973E+007 -0.113322E+008  0.188540E+007  0.941709E+006  0.972665E+006  0.184324E+007  0.169228E+007  0.149654E+007  0.133305E+007  0.200155E+007  0.152424E+005  0.300108E+005
   12 -0.730607E+009  0.326163E+006  0.967608E+006  0.604697E+005  0.472656E+007  0.501828E+007  0.316492E+007 -0.214425E+008  0.364686E+007  0.177930E+007  0.184324E+007  0.350217E+007  0.322182E+007  0.285302E+007  0.254324E+007  0.381995E+007  0.291062E+005  0.573697E+005
   13 -0.673850E+009  0.301058E+006  0.983941E+006  0.409855E+005  0.431946E+007  0.458411E+007  0.293377E+007 -0.196643E+008  0.340147E+007  0.162989E+007  0.169228E+007  0.322182E+007  0.296858E+007  0.263155E+007  0.234716E+007  0.352633E+007  0.268808E+005  0.530313E+005
   14 -0.597966E+009  0.267293E+006  0.927471E+006  0.277054E+005  0.380768E+007  0.403990E+007  0.261353E+007 -0.173766E+008  0.304008E+007  0.143917E+007  0.149654E+007  0.285302E+007  0.263155E+007  0.233446E+007  0.208298E+007  0.312998E+007  0.238666E+005  0.471134E+005
   15 -0.533933E+009  0.238739E+006  0.849237E+006  0.195520E+005  0.338867E+007  0.359478E+007  0.234103E+007 -0.154711E+008  0.272378E+007  0.128083E+007  0.133305E+007  0.254324E+007  0.234716E+007  0.208298E+007  0.185902E+007  0.279378E+007  0.213064E+005  0.420711E+005
   16 -0.803035E+009  0.359115E+006  0.128213E+007  0.239991E+005  0.509114E+007  0.540047E+007  0.352997E+007 -0.232229E+008  0.410109E+007  0.192226E+007  0.200155E+007  0.381995E+007  0.352633E+007  0.312998E+007  0.279378E+007  0.419892E+007  0.320248E+005  0.632399E+005
   17 -0.612541E+007  0.273984E+004  0.100495E+005  0.157146E+003  0.386909E+005  0.410419E+005  0.269720E+005 -0.176800E+006  0.313744E+005  0.146299E+005  0.152424E+005  0.291062E+005  0.268808E+005  0.238666E+005  0.213064E+005  0.320248E+005  0.247253E+003  0.482548E+003
