    1  0.110257E-003  0.882827E-005
    2  0.193916E+001  0.129404E+000
    3  0.114244E-001  0.817286E-003
    4 -0.113001E-001  0.866351E-003
    5 -0.180694E-002  0.140964E-002
    6 -0.817912E-002  0.138264E-002
    7  0.374371E+000  0.589738E-002
    8  0.119694E+001  0.467292E-002
    9  0.106102E+001  0.142020E+000
   10  0.145317E+001  0.123334E+000
   11  0.931971E-006  0.398047E+000
   12  0.873833E-006  0.508516E+000
   13  0.203421E+001  0.763269E-001
   14  0.726890E-006  0.875778E+000
   15 -0.754116E+000  0.165244E+000
   16  0.129330E-005  0.126748E+001
   17 -0.220554E-006  0.150136E+000
    1  0.779384E-010  0.114129E-005 -0.467726E-010  0.166850E-009 -0.804509E-009 -0.800870E-009 -0.214911E-009  0.261371E-009 -0.394283E-007  0.769036E-007 -0.669682E-013 -0.227237E-012 -0.209801E-007  0.101793E-011  0.923539E-007 -0.928771E-011 -0.114639E-013
    2  0.114129E-005  0.167454E-001 -0.419059E-006  0.222655E-005 -0.123831E-004 -0.122447E-004 -0.359984E-005  0.400086E-005 -0.664928E-003  0.121663E-002 -0.105572E-008 -0.356688E-008 -0.277292E-003  0.160437E-007  0.157279E-002 -0.149894E-006 -0.145428E-009
    3 -0.467726E-010 -0.419059E-006  0.667956E-006 -0.572103E-009  0.358981E-006  0.353629E-006  0.252681E-006  0.153890E-007 -0.507742E-007  0.431741E-005 -0.227075E-010 -0.339656E-010 -0.639461E-005  0.754144E-010 -0.790141E-005 -0.517486E-009 -0.160832E-011
    4  0.166850E-009  0.222655E-005 -0.572103E-009  0.750564E-006  0.105757E-006  0.103870E-006  0.611483E-007 -0.455859E-009 -0.265178E-005  0.251478E-005 -0.668711E-011 -0.828508E-011 -0.101373E-005  0.109053E-010 -0.193170E-005 -0.484550E-010 -0.207502E-012
    5 -0.804509E-009 -0.123831E-004  0.358981E-006  0.105757E-006  0.198709E-005  0.189213E-005 -0.236730E-005 -0.115130E-006  0.169383E-004 -0.557891E-004  0.217855E-009  0.317022E-009  0.513058E-004 -0.664208E-009  0.769548E-004  0.434427E-008  0.148665E-010
    6 -0.800870E-009 -0.122447E-004  0.353629E-006  0.103870E-006  0.189213E-005  0.191171E-005 -0.234235E-005 -0.113695E-006  0.159147E-004 -0.541019E-004  0.213760E-009  0.310629E-009  0.501277E-004 -0.652101E-009  0.754028E-004  0.425821E-008  0.148324E-010
    7 -0.214911E-009 -0.359984E-005  0.252681E-006  0.611483E-007 -0.236730E-005 -0.234235E-005  0.347791E-004 -0.244042E-006  0.754604E-003 -0.542814E-003  0.115996E-008  0.176715E-008  0.227011E-003 -0.278648E-008  0.444702E-003  0.153072E-007 -0.132449E-010
    8  0.261371E-009  0.400086E-005  0.153890E-007 -0.455859E-009 -0.115130E-006 -0.113695E-006 -0.244042E-006  0.218362E-004  0.203734E-004 -0.152963E-004  0.113650E-009  0.215422E-009  0.345408E-004  0.101092E-009  0.233633E-003 -0.210492E-007  0.114524E-009
    9 -0.394283E-007 -0.664928E-003 -0.507742E-007 -0.265178E-005  0.169383E-004  0.159147E-004  0.754604E-003  0.203734E-004  0.201696E-001 -0.168069E-001  0.630615E-007  0.731509E-007  0.827907E-002 -0.900891E-007  0.146398E-001  0.477215E-006 -0.540114E-009
   10  0.769036E-007  0.121663E-002  0.431741E-005  0.251478E-005 -0.557891E-004 -0.541019E-004 -0.542814E-003 -0.152963E-004 -0.168069E-001  0.152113E-001 -0.111926E-006 -0.923961E-007 -0.823678E-002  0.888427E-007 -0.141531E-001 -0.460089E-006  0.758972E-009
   11 -0.669682E-013 -0.105572E-008 -0.227075E-010 -0.668711E-011  0.217855E-009  0.213760E-009  0.115996E-008  0.113650E-009  0.630615E-007 -0.111926E-006  0.158441E+000 -0.820225E-013 -0.318921E-007  0.126400E-012 -0.249963E-007 -0.116397E-011  0.290356E-014
   12 -0.227237E-012 -0.356688E-008 -0.339656E-010 -0.828508E-011  0.317022E-009  0.310629E-009  0.176715E-008  0.215422E-009  0.731509E-007 -0.923961E-007 -0.820225E-013  0.258589E+000 -0.993227E-007  0.210955E-012 -0.553688E-007 -0.212703E-011  0.593544E-014
   13 -0.209801E-007 -0.277292E-003 -0.639461E-005 -0.101373E-005  0.513058E-004  0.501277E-004  0.227011E-003  0.345408E-004  0.827907E-002 -0.823678E-002 -0.318921E-007 -0.993227E-007  0.582580E-002 -0.170496E-006  0.116494E-001  0.457557E-006 -0.158574E-008
   14  0.101793E-011  0.160437E-007  0.754144E-010  0.109053E-010 -0.664208E-009 -0.652101E-009 -0.278648E-008  0.101092E-009 -0.900891E-007  0.888427E-007  0.126400E-012  0.210955E-012 -0.170496E-006  0.766987E+000  0.350858E-006  0.500004E-011 -0.138863E-013
   15  0.923539E-007  0.157279E-002 -0.790141E-005 -0.193170E-005  0.769548E-004  0.754028E-004  0.444702E-003  0.233633E-003  0.146398E-001 -0.141531E-001 -0.249963E-007 -0.553688E-007  0.116494E-001  0.350858E-006  0.273056E-001  0.336983E-005 -0.838709E-008
   16 -0.928771E-011 -0.149894E-006 -0.517486E-009 -0.484550E-010  0.434427E-008  0.425821E-008  0.153072E-007 -0.210492E-007  0.477215E-006 -0.460089E-006 -0.116397E-011 -0.212703E-011  0.457557E-006  0.500004E-011  0.336983E-005  0.160651E+001  0.253798E-012
   17 -0.114639E-013 -0.145428E-009 -0.160832E-011 -0.207502E-012  0.148665E-010  0.148324E-010 -0.132449E-010  0.114524E-009 -0.540114E-009  0.758972E-009  0.290356E-014  0.593544E-014 -0.158574E-008 -0.138863E-013 -0.838709E-008  0.253798E-012  0.225409E-001
    1  0.588774E+014 -0.405677E+010 -0.194532E+011 -0.145466E+010 -0.161182E+011 -0.154754E+011  0.777445E+011 -0.325836E+011 -0.165776E+011 -0.226364E+011 -0.137521E+005 -0.118019E+005 -0.243731E+011 -0.753193E+004  0.668294E+010 -0.976238E+004  0.137135E+004
    2 -0.405677E+010  0.279922E+006  0.138745E+007  0.844761E+005  0.109424E+007  0.105042E+007 -0.526144E+007  0.226591E+007  0.113375E+007  0.155501E+007  0.947951E+000  0.815389E+000  0.168620E+007  0.521460E+000 -0.462922E+006  0.676525E+000 -0.949882E-001
    3 -0.194532E+011  0.138745E+007  0.208439E+008  0.000000E+000  0.000000E+000  0.000000E+000 -0.186511E+008  0.147278E+008  0.509032E+007  0.778301E+007  0.518431E+001  0.472557E+001  0.100732E+008  0.315198E+001 -0.282294E+007  0.416370E+001 -0.567051E+000
    4 -0.145466E+010  0.844761E+005  0.000000E+000  0.258297E+007  0.000000E+000  0.000000E+000 -0.704222E+007 -0.237258E+006  0.800371E+006  0.738938E+006  0.303534E+000  0.182207E+000  0.277127E+006  0.662683E-001 -0.473814E+005  0.578730E-001 -0.694020E-002
    5 -0.161182E+011  0.109424E+007  0.000000E+000  0.000000E+000  0.174718E+008  0.000000E+000 -0.287866E+008  0.984338E+007  0.590910E+007  0.780548E+007  0.456589E+001  0.380186E+001  0.771510E+007  0.236742E+001 -0.208704E+007  0.302545E+001 -0.434611E+000
    6 -0.154754E+011  0.105042E+007  0.000000E+000  0.000000E+000  0.000000E+000  0.177371E+008 -0.287689E+008  0.981384E+007  0.590025E+007  0.779108E+007  0.455655E+001  0.379369E+001  0.769786E+007  0.236192E+001 -0.208183E+007  0.301724E+001 -0.433556E+000
    7  0.777445E+011 -0.526144E+007 -0.186511E+008 -0.704222E+007 -0.287866E+008 -0.287689E+008  0.151918E+009 -0.449978E+008 -0.287526E+008 -0.372008E+008 -0.216399E+002 -0.180120E+002 -0.364899E+008 -0.111485E+002  0.980698E+007 -0.142220E+002  0.200559E+001
    8 -0.325836E+011  0.226591E+007  0.147278E+008 -0.237258E+006  0.984338E+007  0.981384E+007 -0.449978E+008  0.223254E+008  0.103246E+008  0.145049E+008  0.899015E+001  0.781103E+001  0.162394E+008  0.503421E+001 -0.447457E+007  0.654425E+001 -0.917202E+000
    9 -0.165776E+011  0.113375E+007  0.509032E+007  0.800371E+006  0.590910E+007  0.590025E+007 -0.287526E+008  0.103246E+008  0.582068E+007  0.776266E+007  0.462388E+001  0.391198E+001  0.800564E+007  0.246040E+001 -0.217334E+007  0.316205E+001 -0.445251E+000
   10 -0.226364E+011  0.155501E+007  0.778301E+007  0.738938E+006  0.780548E+007  0.779108E+007 -0.372008E+008  0.145049E+008  0.776266E+007  0.104909E+008  0.631391E+001  0.537946E+001  0.110553E+008  0.340556E+001 -0.301322E+007  0.438995E+001 -0.617415E+000
