    1  0.139196E-003  0.202833E-004
    2 -0.789470E+009  0.713329E+005  0.427358E+006  0.482443E+005  0.372164E+006  0.456494E+006 -0.207806E+007  0.665269E+006  0.196186E+006  0.615352E+006 -0.302746E+001  0.650843E+001  0.465492E+006  0.447827E+006  0.540454E+001  0.173419E+006  0.441163E+000
    3 -0.453714E+010  0.427358E+006  0.986580E+007  0.000000E+000  0.000000E+000  0.000000E+000 -0.981302E+007  0.616321E+007  0.102173E+007  0.362591E+007 -0.200380E+002  0.470269E+002  0.355208E+007  0.350461E+007  0.426749E+002  0.140026E+007  0.368313E+001
    4 -0.644474E+009  0.482443E+005  0.000000E+000  0.192372E+007  0.000000E+000  0.000000E+000 -0.520795E+007 -0.384980E+006  0.359755E+006  0.797502E+006 -0.273523E+001  0.412266E+001  0.213358E+006  0.154948E+006  0.146766E+001  0.384419E+005  0.835064E-001
    5 -0.416018E+010  0.372164E+006  0.000000E+000  0.000000E+000  0.829935E+007  0.000000E+000 -0.136221E+008  0.381487E+007  0.129939E+007  0.402680E+007 -0.193110E+002  0.404320E+002  0.283740E+007  0.270800E+007  0.326358E+002  0.103533E+007  0.258118E+001
    6 -0.510480E+010  0.456494E+006  0.000000E+000  0.000000E+000  0.000000E+000  0.118023E+008 -0.196864E+008  0.546306E+007  0.187582E+007  0.580875E+007 -0.278365E+002  0.582426E+002  0.408472E+007  0.389616E+007  0.469290E+002  0.148796E+007  0.370770E+001
    7  0.235124E+011 -0.207806E+007 -0.981302E+007 -0.520795E+007 -0.136221E+008 -0.196864E+008  0.930714E+008 -0.201318E+008 -0.825764E+007 -0.244363E+008  0.114378E+003 -0.236590E+003 -0.164782E+008 -0.155951E+008 -0.186314E+003 -0.591735E+007 -0.148926E+002
    8 -0.723245E+010  0.665269E+006  0.616321E+007 -0.384980E+006  0.381487E+007  0.546306E+007 -0.201318E+008  0.867771E+007  0.203186E+007  0.673169E+007 -0.345017E+002  0.762983E+002  0.555465E+007  0.539807E+007  0.655129E+002  0.211314E+007  0.540369E+001
    9 -0.220357E+010  0.196186E+006  0.102173E+007  0.359755E+006  0.129939E+007  0.187582E+007 -0.825764E+007  0.203186E+007  0.748171E+006  0.225643E+007 -0.107275E+002  0.224529E+002  0.157653E+007  0.149982E+007  0.179784E+002  0.572544E+006  0.144429E+001
   10 -0.686631E+010  0.615352E+006  0.362591E+007  0.797502E+006  0.402680E+007  0.580875E+007 -0.244363E+008  0.673169E+007  0.225643E+007  0.692446E+007 -0.333981E+002  0.706697E+002  0.499886E+007  0.477712E+007  0.574194E+002  0.183330E+007  0.463661E+001
   11  0.335998E+005 -0.302746E+001 -0.200380E+002 -0.273523E+001 -0.193110E+002 -0.278365E+002  0.114378E+003 -0.345017E+002 -0.107275E+002 -0.333981E+002  0.909802E-001 -0.348167E-003 -0.247788E+002 -0.237649E+002 -0.286233E-003 -0.915908E+001 -0.232207E-004
   12 -0.719447E+005  0.650843E+001  0.470269E+002  0.412266E+001  0.404320E+002  0.582426E+002 -0.236590E+003  0.762983E+002  0.224529E+002  0.706697E+002 -0.348167E-003  0.166199E+000  0.535219E+002  0.514665E+002  0.620779E-003  0.198971E+002  0.505415E-004
   13 -0.513200E+010  0.465492E+006  0.355208E+007  0.213358E+006  0.283740E+007  0.408472E+007 -0.164782E+008  0.555465E+007  0.157653E+007  0.499886E+007 -0.247788E+002  0.535219E+002  0.383805E+007  0.369700E+007  0.446347E+002  0.143219E+007  0.364253E+001
   14 -0.492956E+010  0.447827E+006  0.350461E+007  0.154948E+006  0.270800E+007  0.389616E+007 -0.155951E+008  0.539807E+007  0.149982E+007  0.477712E+007 -0.237649E+002  0.514665E+002  0.369700E+007  0.356473E+007  0.430631E+002  0.138260E+007  0.351864E+001
   15 -0.594378E+005  0.540454E+001  0.426749E+002  0.146766E+001  0.326358E+002  0.469290E+002 -0.186314E+003  0.655129E+002  0.179784E+002  0.574194E+002 -0.286233E-003  0.620779E-003  0.446347E+002  0.430631E+002  0.257658E+000  0.167141E+002  0.425486E-004
   16 -0.190545E+010  0.173419E+006  0.140026E+007  0.384419E+005  0.103533E+007  0.148796E+007 -0.591735E+007  0.211314E+007  0.572544E+006  0.183330E+007 -0.915908E+001  0.198971E+002  0.143219E+007  0.138260E+007  0.167141E+002  0.537054E+006  0.136795E+001
   17 -0.484247E+004  0.441163E+000  0.368313E+001  0.835064E-001  0.258118E+001  0.370770E+001 -0.148926E+002  0.540369E+001  0.144429E+001  0.463661E+001 -0.232207E-004  0.505415E-004  0.364253E+001  0.351864E+001  0.425486E-004  0.136795E+001  0.187676E+001
