     +0.176867      +0.227121     166.0482 2      10.5363      14.4286       3.6651       1.2841       0.0152       1.1148       0.6371      10.8304      34.4147 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881128130926.nc
     +0.034626      +0.043401     166.9649 2       9.0466      12.7551       3.6651       1.2534       0.0145       1.1179       0.5667      34.9359      32.1287 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881129110925.nc
     +0.690110      +0.859111     167.0066 2       9.5573      14.0816       3.6651       1.2449       0.0150       1.1212       0.5408      21.2777      32.8275 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881129120926.nc
     +0.365112      +0.461017     167.0482 2      12.3024      16.4286       3.6651       1.2627       0.0160       1.1148       0.5927      10.8243      32.8413 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881129130926.nc
     -0.400172      -0.499776     167.9649 2       9.2632      12.4286       3.6651       1.2489       0.0150       1.1148       0.5627      36.5334      33.9910 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881130110925.nc
     +1.521978      +1.881023     172.0897 2      12.4141      17.9592       3.6641       1.2359       0.0154       1.1500       0.4524      11.6875      37.2051 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881204140911.nc
     +0.169665      +0.240580     172.9649 2       9.0749      12.9796       3.6641       1.4180       0.0147       1.1475       0.8328      35.5131      32.0047 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881205110924.nc
     +1.137382      +1.396924     173.0065 2       9.3676      14.4286       3.6641       1.2282       0.0150       1.1149       0.5149      21.7742      32.9982 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881205120925.nc
     +2.037905      +2.659998     173.0482 2      10.2065      16.5306       3.6641       1.3053       0.0150       1.1240       0.6634      10.9185      33.1415 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881205130925.nc
     -0.110709      -0.133893     174.9649 2       9.0358      12.5714       3.6695       1.2094       0.0146       1.0995       0.5034      36.2910      31.5920 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881207110924.nc
     -0.504248      -0.624377     175.0065 2       9.3835      12.4286       3.6695       1.2382       0.0149       1.1000       0.5684      22.4707      32.2580 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881207120924.nc
     +0.359123      +0.458913     175.0482 2      10.2798      14.4082       3.6695       1.2779       0.0150       1.1122       0.6290      11.8502      32.8950 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881207130924.nc
     -0.284331      -0.341026     175.9649 2       9.1002      12.4286       3.6695       1.1994       0.0144       1.0995       0.4790      36.1272      31.3898 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881208110924.nc
     -0.788705      -0.986710     176.0065 2       9.7459      12.4286       3.6695       1.2511       0.0152       1.1148       0.5675      23.0858      31.6203 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881208120924.nc
     +1.609254      +2.027454     176.0482 2      10.6500      16.3469       3.6695       1.2599       0.0153       1.1208       0.5752      10.2604      34.6029 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881208130924.nc
     -0.084913      -0.134320     178.9649 2       9.0530      12.5918       3.6731       1.5819       0.0143       1.0990       1.1377      36.8427      31.8568 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881211110923.nc
     +0.303286      +0.448486     179.0482 2      12.1029      16.2245       3.6731       1.4788       0.0158       1.1081       0.9791      13.8085      31.7324 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881211130923.nc
     +0.270778      +0.452607     179.0897 2      12.3029      16.4286       3.6731       1.6715       0.0154       1.0995       1.2589      13.2582      36.4316 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881211140909.nc
     +0.672441      +1.257543     180.0065 2       9.7225      14.6531       3.6731       1.8701       0.0151       1.1677       1.4606      23.5388      33.0110 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881212120922.nc
     +1.167200      +2.725712     180.0482 2      10.7441      17.1429       3.6731       2.3353       0.0152       1.1706       2.0206      12.8267      33.3990 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881212130922.nc
     +0.737248      +1.676567     181.0482 2      11.2625      16.6122       3.6731       2.2741       0.0153       1.1011       1.9897      13.5566      31.6102 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881213130923.nc
