     -1.192155      -5.519416    1198.0516 8     218.7942     219.0000       5.7252       4.6298       0.1576       0.5387       4.5956      22.6236       8.3341 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301131418.nc
     +0.137384      +0.637247    1198.0516 8     218.6375     225.0000       5.7252       4.6385       0.1575       0.5387       4.6044      22.7108       8.4405 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301131419.nc
     -0.251758      -1.058992    1198.0724 8     208.3338     213.0000       5.7252       4.2064       0.1500       0.5384       4.1691      27.8286       7.7393 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134417.nc
     +0.236548      +0.995343    1198.0724 8     208.2794     215.0000       5.7252       4.2078       0.1500       0.5384       4.1705      27.8512       7.7866 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134418.nc
     +0.281531      +1.186546    1198.0724 8     208.0882     215.0000       5.7252       4.2146       0.1499       0.5384       4.1774      27.9316       7.8897 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134419.nc
     -0.149543      -0.654157    1198.0725 8     205.9289     211.0000       5.7252       4.3744       0.1483       0.5384       4.3386      28.8370       8.2352 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134420.nc
     +0.175540      +0.775207    1198.0725 8     205.4996     212.0000       5.7252       4.4161       0.1480       0.5384       4.3807      29.0234       8.3887 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134421.nc
     +0.390143      +1.731939    1198.0725 8     205.5428     213.0000       5.7252       4.4392       0.1480       0.5384       4.4040      28.9969       8.4483 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970301134422.nc
     +0.414655      +1.681808    1212.9047 8     201.5930     209.0000       5.7252       4.0559       0.1452       0.4832       4.0244      29.9863       7.4745 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316094242.nc
     +0.303189      +1.360979    1212.9255 8     216.9138     224.0000       5.7252       4.4889       0.1563       0.5040       4.4578      22.6545       7.2695 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316101242.nc
     +0.286798      +1.287872    1212.9255 8     216.9869     224.0000       5.7252       4.4905       0.1563       0.5040       4.4594      22.6159       7.3244 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316101243.nc
     +0.002505      +0.012634    1212.9671 8     235.2621     241.0000       5.7252       5.0441       0.1695       0.5224       5.0141       7.7588       7.3110 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316111233.nc
     +0.365248      +1.912130    1212.9879 8     237.3626     245.0000       5.7252       5.2352       0.1711       0.5129       5.2072       1.5970       7.3561 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316114235.nc
     -0.975136      -5.096279    1212.9879 8     237.3711     238.0000       5.7252       5.2262       0.1711       0.5129       5.1982       1.6381       7.4530 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970316114236.nc
     -0.949565      -4.262429    1214.0513 8     216.5372     218.0000       5.7252       4.4888       0.1560       0.5037       4.4577      22.8160       8.3847 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970317131349.nc
     +0.173405      +0.778530    1214.0513 8     216.4962     223.0000       5.7252       4.4897       0.1560       0.5037       4.4586      22.8416       8.4469 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970317131350.nc
     -0.970115      -4.404024    1219.0512 8     215.6788     217.0000       5.7252       4.5397       0.1555       0.4687       4.5128      22.8897       8.4277 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970322131340.nc
     -1.154263      -4.706992    1221.9047 8     201.9818     203.0000       5.7252       4.0779       0.1455       0.4835       4.0465      29.3272       7.1820 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325094241.nc
     +0.534641      +2.181640    1221.9047 8     202.0931     210.0000       5.7252       4.0806       0.1456       0.4835       4.0492      29.2812       7.2323 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325094242.nc
     -0.182179      -0.743096    1221.9047 8     202.0179     207.0000       5.7252       4.0789       0.1456       0.4835       4.0476      29.3118       7.1900 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325094243.nc
     +0.033188      +0.137021    1221.9049 8     204.1378     210.0000       5.7252       4.1287       0.1471       0.4835       4.0976      28.4053       8.3103 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325094301.nc
     -0.204028      -0.918622    1221.9255 8     217.1934     222.0000       5.7252       4.5024       0.1565       0.4653       4.4756      21.8532       7.1746 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101242.nc
     -1.081844      -4.869844    1221.9255 8     217.1446     218.0000       5.7252       4.5014       0.1565       0.4653       4.4746      21.8815       7.1293 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101243.nc
     +0.230269      +1.037109    1221.9255 8     217.2377     224.0000       5.7252       4.5039       0.1565       0.4653       4.4771      21.8288       7.1814 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101244.nc
     -0.406764      -1.830739    1221.9255 8     217.1055     221.0000       5.7252       4.5007       0.1564       0.4653       4.4739      21.9042       7.0879 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101245.nc
     -0.311736      -1.415928    1221.9257 8     218.6907     223.0000       5.7252       4.5421       0.1576       0.4653       4.5154      20.9007       8.2922 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101303.nc
     -1.193999      -5.423456    1221.9258 8     218.6982     219.0000       5.7252       4.5423       0.1576       0.4653       4.5156      20.8931       8.3140 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325101305.nc
     -0.379851      -1.833205    1221.9462 8     228.1080     232.0000       5.7252       4.8261       0.1644       0.4725       4.8001      14.4871       7.1233 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325104232.nc
     -0.584454      -2.820720    1221.9462 8     228.0955     231.0000       5.7252       4.8262       0.1644       0.4725       4.8003      14.5115       7.0771 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325104233.nc
     -0.585836      -2.827639    1221.9462 8     228.1024     231.0000       5.7252       4.8267       0.1644       0.4725       4.8007      14.5037       7.0785 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325104234.nc
     +0.240064      +1.158910    1221.9462 8     228.1159     235.0000       5.7252       4.8275       0.1644       0.4725       4.8015      14.4883       7.0822 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325104235.nc
     -0.995802      -5.006274    1221.9671 8     234.2810     235.0000       5.7252       5.0274       0.1689       0.4629       5.0032       7.1238       7.1208 1997/MET6_MVIRI_VIS_DCC_AfL_DCC_V007_19970325111234.nc
